episode,player_0_avg_payoff,player_0_rl_loss,player_0_sl_loss,player_0_won_pct,player_0_under_pct,player_0_over_pct,player_0_per_beta,player_1_avg_payoff,player_1_rl_loss,player_1_sl_loss,player_1_won_pct,player_1_under_pct,player_1_over_pct,player_1_per_beta,player_2_avg_payoff,player_2_rl_loss,player_2_sl_loss,player_2_won_pct,player_2_under_pct,player_2_over_pct,player_2_per_beta,player_3_avg_payoff,player_3_rl_loss,player_3_sl_loss,player_3_won_pct,player_3_under_pct,player_3_over_pct,player_3_per_beta
287500,-0.824,1.1959290504455566,0.12725625932216644,8.8,28.6,62.6,0.4359,-0.74,0.7710609436035156,0.1027889996767044,13.0,27.2,59.8,0.4359,-0.764,0.8051749467849731,0.19226661324501038,11.8,31.2,57.0,0.4359,-0.812,3.015134572982788,0.17546728253364563,9.4,35.8,54.8,0.4359
288000,-0.768,1.3180837631225586,0.12074761092662811,11.6,27.8,60.6,0.436,-0.788,0.7489856481552124,0.07425675541162491,10.6,28.4,61.0,0.436,-0.788,0.9636420607566833,0.09660059213638306,10.6,35.8,53.6,0.436,-0.844,1.329773187637329,0.17225365340709686,7.8,39.6,52.6,0.436
288500,-0.8,1.0936377048492432,0.10647029429674149,10.0,29.0,61.0,0.4361,-0.74,0.9738295674324036,0.08838657289743423,13.0,28.0,59.0,0.4361,-0.812,4.217854022979736,0.11276230216026306,9.4,33.4,57.2,0.4361,-0.836,0.9123661518096924,0.06852984428405762,8.2,36.8,55.0,0.4361
289000,-0.84,1.5920219421386719,0.09552722424268723,8.0,32.2,59.8,0.4361,-0.732,1.566207766532898,0.10064470767974854,13.4,27.8,58.8,0.4361,-0.76,1.2704370021820068,0.17684690654277802,12.0,30.6,57.4,0.4361,-0.836,1.5390820503234863,0.1098250299692154,8.2,37.0,54.8,0.4361
289500,-0.8,0.7747011184692383,0.10720515251159668,10.0,27.8,62.2,0.4362,-0.788,0.35379844903945923,0.15491968393325806,10.6,29.0,60.4,0.4362,-0.804,1.0129691362380981,0.11636420339345932,9.8,33.2,57.0,0.4362,-0.836,0.913870096206665,0.07342015206813812,8.2,35.2,56.6,0.4362
290000,-0.728,1.1901991367340088,0.10798781365156174,13.6,29.4,57.0,0.4362,-0.74,0.8899233937263489,0.1592244803905487,13.0,23.2,63.8,0.4362,-0.78,3.2397913932800293,0.1115787923336029,11.0,29.8,59.2,0.4362,-0.864,2.398484706878662,0.08493352681398392,6.8,37.0,56.2,0.4362
290500,-0.776,0.7847723364830017,0.14146733283996582,11.2,25.4,63.4,0.4363,-0.744,3.0673935413360596,0.09926839172840118,12.8,27.0,60.2,0.4363,-0.736,2.864936113357544,0.10436300933361053,13.2,35.8,51.0,0.4363,-0.82,0.726699948310852,0.0990971177816391,9.0,36.0,55.0,0.4363
291000,-0.796,0.5156979560852051,0.08809301257133484,10.2,27.8,62.0,0.4364,-0.696,1.4811701774597168,0.1476069837808609,15.2,25.6,59.2,0.4364,-0.796,2.294750690460205,0.18129068613052368,10.2,32.0,57.8,0.4364,-0.856,2.5664470195770264,0.14594057202339172,7.2,40.8,52.0,0.4364
291500,-0.8,1.2169818878173828,0.10888908058404922,10.0,30.4,59.6,0.4364,-0.776,0.5182449221611023,0.06252049654722214,11.2,24.0,64.8,0.4364,-0.796,1.3320815563201904,0.09473444521427155,10.2,35.4,54.4,0.4364,-0.856,0.33070990443229675,0.08561988174915314,7.2,37.8,55.0,0.4364
292000,-0.76,0.8602883815765381,0.08689205348491669,12.0,27.4,60.6,0.4365,-0.78,0.6465813517570496,0.1594800055027008,11.0,20.2,68.8,0.4365,-0.82,1.0170490741729736,0.09097045660018921,9.0,31.4,59.6,0.4365,-0.816,1.2397514581680298,0.11541808396577835,9.2,39.0,51.8,0.4365
292500,-0.76,0.8472809791564941,0.13718368113040924,12.0,25.2,62.8,0.4366,-0.732,0.5579110383987427,0.16509905457496643,13.4,28.4,58.2,0.4366,-0.744,0.935696005821228,0.12433100491762161,12.8,34.6,52.6,0.4366,-0.84,0.8700680732727051,0.09951668232679367,8.0,38.2,53.8,0.4366
293000,-0.808,1.166945457458496,0.08758889138698578,9.6,33.2,57.2,0.4366,-0.76,2.4504356384277344,0.15995606780052185,12.0,31.4,56.6,0.4366,-0.76,0.8131657838821411,0.1373954713344574,12.0,28.4,59.6,0.4366,-0.796,2.065175771713257,0.0767485648393631,10.2,36.4,53.4,0.4366
293500,-0.76,1.4025570154190063,0.07292783260345459,12.0,25.4,62.6,0.4367,-0.756,0.8787293434143066,0.16064506769180298,12.2,37.8,50.0,0.4367,-0.82,3.466735363006592,0.16564692556858063,9.0,32.2,58.8,0.4367,-0.796,1.3852672576904297,0.0973786860704422,10.2,30.8,59.0,0.4367
294000,-0.796,0.43350040912628174,0.12580740451812744,10.2,31.8,58.0,0.4367,-0.796,2.8087105751037598,0.14621761441230774,10.2,38.8,51.0,0.4367,-0.796,1.499422550201416,0.11865576356649399,10.2,32.6,57.2,0.4367,-0.816,2.1647419929504395,0.14368385076522827,9.2,31.4,59.4,0.4367
294500,-0.72,0.9329309463500977,0.10628117620944977,14.0,26.8,59.2,0.4368,-0.824,0.8367757797241211,0.1350463330745697,8.8,37.6,53.6,0.4368,-0.82,1.4211406707763672,0.11539903283119202,9.0,33.8,57.2,0.4368,-0.8,1.1773144006729126,0.1568634808063507,10.0,33.2,56.8,0.4368
295000,-0.768,0.7321517467498779,0.11622530221939087,11.6,29.8,58.6,0.4369,-0.764,0.8205463886260986,0.12377533316612244,11.8,39.2,49.0,0.4369,-0.776,1.6242200136184692,0.11913879215717316,11.2,33.4,55.4,0.4369,-0.788,0.6000277996063232,0.11638743430376053,10.6,32.6,56.8,0.4369
295500,-0.804,1.966930627822876,0.13101446628570557,9.8,27.4,62.8,0.4369,-0.78,0.5528517961502075,0.15976440906524658,11.0,35.4,53.6,0.4369,-0.796,1.8681806325912476,0.1622621864080429,10.2,33.6,56.2,0.4369,-0.812,3.1690871715545654,0.12970192730426788,9.4,28.8,61.8,0.4369
296000,-0.796,1.1373577117919922,0.08898624777793884,10.2,32.0,57.8,0.437,-0.788,0.8381885290145874,0.10919206589460373,10.6,36.6,52.8,0.437,-0.812,0.7410387396812439,0.14791138470172882,9.4,36.6,54.0,0.437,-0.844,1.1376653909683228,0.10278739035129547,7.8,31.6,60.6,0.437
296500,-0.78,1.1797094345092773,0.12527123093605042,11.0,29.0,60.0,0.4371,-0.812,0.8734753131866455,0.1419452726840973,9.4,36.4,54.2,0.4371,-0.8,0.6602140665054321,0.09153412282466888,10.0,34.4,55.6,0.4371,-0.78,0.9238247871398926,0.07884302735328674,11.0,28.6,60.4,0.4371
297000,-0.796,1.1108698844909668,0.1213054358959198,10.2,25.2,64.6,0.4371,-0.812,0.9542973041534424,0.11493351310491562,9.4,38.0,52.6,0.4371,-0.792,2.294072151184082,0.20631790161132812,10.4,32.6,57.0,0.4371,-0.824,3.2728004455566406,0.11661142855882645,8.8,29.6,61.6,0.4371
297500,-0.764,1.373297929763794,0.15059983730316162,11.8,27.4,60.8,0.4372,-0.768,1.7555116415023804,0.16301116347312927,11.6,38.0,50.4,0.4372,-0.796,1.2415732145309448,0.12439115345478058,10.2,35.4,54.4,0.4372,-0.824,1.579595685005188,0.10164271295070648,8.8,27.8,63.4,0.4372
298000,-0.776,1.244084358215332,0.13503488898277283,11.2,31.2,57.6,0.4372,-0.784,0.792858362197876,0.111435167491436,10.8,37.6,51.6,0.4372,-0.816,1.4667339324951172,0.1818143129348755,9.2,33.8,57.0,0.4372,-0.76,0.8715305328369141,0.11744245141744614,12.0,28.4,59.6,0.4372
298500,-0.768,0.9881503582000732,0.09549736231565475,11.6,26.2,62.2,0.4373,-0.752,1.6417310237884521,0.18172991275787354,12.4,31.8,55.8,0.4373,-0.792,2.8890702724456787,0.18685340881347656,10.4,33.6,56.0,0.4373,-0.768,3.531634569168091,0.14462704956531525,11.6,25.0,63.4,0.4373
299000,-0.788,0.30406075716018677,0.10527674853801727,10.6,28.8,60.6,0.4374,-0.768,0.44890356063842773,0.09681150317192078,11.6,35.4,53.0,0.4374,-0.816,1.5518215894699097,0.08564670383930206,9.2,34.6,56.2,0.4374,-0.82,0.3410130739212036,0.06437529623508453,9.0,30.0,61.0,0.4374
299500,-0.8,1.3253464698791504,0.11849027872085571,10.0,29.4,60.6,0.4374,-0.768,2.319399356842041,0.1573345959186554,11.6,37.0,51.4,0.4374,-0.768,2.852895498275757,0.08357253670692444,11.6,37.0,51.4,0.4374,-0.832,1.2360107898712158,0.07763916254043579,8.4,27.2,64.4,0.4374
300000,-0.784,0.5960500836372375,0.10243485122919083,10.8,27.0,62.2,0.4375,-0.78,1.2792656421661377,0.1776306927204132,11.0,36.0,53.0,0.4375,-0.772,2.5857903957366943,0.06130387261509895,11.4,36.2,52.4,0.4375,-0.824,1.3478546142578125,0.11798568069934845,8.8,26.6,64.6,0.4375
300500,-0.76,0.6341756582260132,0.11384698748588562,12.0,25.4,62.6,0.4376,-0.756,0.4110625386238098,0.14976248145103455,12.2,36.2,51.6,0.4376,-0.808,1.6586368083953857,0.10025298595428467,9.6,32.2,58.2,0.4376,-0.784,0.4890621602535248,0.1366300880908966,10.8,24.0,65.2,0.4376
301000,-0.784,0.6675136089324951,0.08939801901578903,10.8,23.8,65.4,0.4376,-0.776,0.6028324365615845,0.17498129606246948,11.2,34.6,54.2,0.4376,-0.808,2.2037172317504883,0.09801647812128067,9.6,35.4,55.0,0.4376,-0.812,2.2245001792907715,0.09465400874614716,9.4,23.0,67.6,0.4376
301500,-0.78,1.0752025842666626,0.093468576669693,11.0,28.8,60.2,0.4377,-0.74,2.335376024246216,0.15401004254817963,13.0,37.2,49.8,0.4377,-0.776,1.7186074256896973,0.11111348867416382,11.2,31.8,57.0,0.4377,-0.784,0.6324055194854736,0.06078887730836868,10.8,26.0,63.2,0.4377
302000,-0.796,1.0811668634414673,0.0706966295838356,10.2,27.8,62.0,0.4377,-0.804,1.6523339748382568,0.17492489516735077,9.8,37.0,53.2,0.4377,-0.788,1.9455933570861816,0.08792382478713989,10.6,33.0,56.4,0.4377,-0.836,1.1193263530731201,0.0968257263302803,8.2,24.0,67.8,0.4377
302500,-0.776,0.636701226234436,0.16085490584373474,11.2,27.4,61.4,0.4378,-0.764,0.9963328242301941,0.1669052392244339,11.8,35.2,53.0,0.4378,-0.808,0.6241402626037598,0.11716237664222717,9.6,31.6,58.8,0.4378,-0.812,1.2382137775421143,0.12733657658100128,9.4,27.6,63.0,0.4378
303000,-0.816,1.9175739288330078,0.13213607668876648,9.2,30.4,60.4,0.4379,-0.768,0.35061952471733093,0.10368363559246063,11.6,35.4,53.0,0.4379,-0.792,0.5984818935394287,0.11861863732337952,10.4,30.2,59.4,0.4379,-0.836,0.9427112340927124,0.12746389210224152,8.2,24.4,67.4,0.4379
303500,-0.764,0.5167738199234009,0.1277429461479187,11.8,28.0,60.2,0.4379,-0.748,1.0430095195770264,0.18592426180839539,12.6,32.6,54.8,0.4379,-0.804,0.5099377036094666,0.06077906861901283,9.8,34.2,56.0,0.4379,-0.844,1.1031546592712402,0.06944729387760162,7.8,28.4,63.8,0.4379
304000,-0.804,0.4015156626701355,0.08492594957351685,9.8,23.8,66.4,0.438,-0.808,1.9930754899978638,0.13989348709583282,9.6,34.0,56.4,0.438,-0.72,2.0342111587524414,0.06884770840406418,14.0,31.6,54.4,0.438,-0.828,1.0273957252502441,0.06619320809841156,8.6,27.6,63.8,0.438
304500,-0.764,1.3134806156158447,0.11400552093982697,11.8,20.4,67.8,0.4381,-0.82,1.3817204236984253,0.2260752022266388,9.0,31.0,60.0,0.4381,-0.76,0.5350579023361206,0.1984281837940216,12.0,30.2,57.8,0.4381,-0.812,2.025923728942871,0.11854124069213867,9.4,24.6,66.0,0.4381
305000,-0.836,1.0025885105133057,0.09145103394985199,8.2,31.2,60.6,0.4381,-0.792,0.4445236921310425,0.13899894058704376,10.4,31.6,58.0,0.4381,-0.748,0.594303548336029,0.16762501001358032,12.6,31.8,55.6,0.4381,-0.816,0.66407310962677,0.13647082448005676,9.2,30.2,60.6,0.4381
305500,-0.792,0.33205533027648926,0.06885560601949692,10.4,24.8,64.8,0.4382,-0.776,1.6906191110610962,0.13699698448181152,11.2,30.4,58.4,0.4382,-0.78,0.8935344219207764,0.09381350874900818,11.0,35.6,53.4,0.4382,-0.764,0.9707286953926086,0.10065129399299622,11.8,26.2,62.0,0.4382
306000,-0.772,0.37673264741897583,0.14552894234657288,11.4,26.8,61.8,0.4382,-0.78,1.4655959606170654,0.17327052354812622,11.0,34.0,55.0,0.4382,-0.832,0.5948697924613953,0.11098258942365646,8.4,32.8,58.8,0.4382,-0.848,0.6498967409133911,0.17009952664375305,7.6,26.6,65.8,0.4382
306500,-0.76,1.1258708238601685,0.12210791558027267,12.0,25.2,62.8,0.4383,-0.804,0.7141424417495728,0.15414181351661682,9.8,32.2,58.0,0.4383,-0.828,1.119376540184021,0.13828697800636292,8.6,32.0,59.4,0.4383,-0.768,1.2198437452316284,0.16103704273700714,11.6,24.8,63.6,0.4383
307000,-0.812,0.7642253041267395,0.06396244466304779,9.4,23.2,67.4,0.4384,-0.816,1.3495628833770752,0.12116333842277527,9.2,29.4,61.4,0.4384,-0.828,0.7690717577934265,0.10708102583885193,8.6,30.0,61.4,0.4384,-0.8,0.5599200129508972,0.056439660489559174,10.0,25.0,65.0,0.4384
307500,-0.716,0.9383304715156555,0.12435734272003174,14.2,21.8,64.0,0.4384,-0.724,1.0547116994857788,0.09338030219078064,13.8,30.2,56.0,0.4384,-0.816,0.7962502241134644,0.13542456924915314,9.2,36.6,54.2,0.4384,-0.804,2.477325439453125,0.15189571678638458,9.8,23.6,66.6,0.4384
308000,-0.788,0.526080310344696,0.11140892654657364,10.6,21.6,67.8,0.4385,-0.732,0.5333465337753296,0.1370900422334671,13.4,32.0,54.6,0.4385,-0.804,1.0218589305877686,0.16137397289276123,9.8,30.0,60.2,0.4385,-0.804,1.244483470916748,0.0962866023182869,9.8,24.4,65.8,0.4385
308500,-0.816,0.7626482248306274,0.10156256705522537,9.2,25.6,65.2,0.4386,-0.788,1.4230833053588867,0.10004167258739471,10.6,28.8,60.6,0.4386,-0.772,0.9015423059463501,0.15803425014019012,11.4,27.4,61.2,0.4386,-0.776,1.1460680961608887,0.10030929744243622,11.2,26.8,62.0,0.4386
309000,-0.744,1.3611629009246826,0.11851733922958374,12.8,23.2,64.0,0.4386,-0.776,0.405301034450531,0.13899840414524078,11.2,27.0,61.8,0.4386,-0.788,1.3693180084228516,0.08408857136964798,10.6,32.2,57.2,0.4386,-0.808,0.835003137588501,0.08589324355125427,9.6,26.6,63.8,0.4386
309500,-0.76,0.7025253176689148,0.1320573389530182,12.0,30.0,58.0,0.4387,-0.752,1.1430970430374146,0.16307103633880615,12.4,29.8,57.8,0.4387,-0.828,0.8137312531471252,0.10096850991249084,8.6,32.6,58.8,0.4387,-0.8,0.9763526916503906,0.10394804179668427,10.0,25.8,64.2,0.4387
310000,-0.808,1.052250623703003,0.06459547579288483,9.6,29.8,60.6,0.4387,-0.776,0.779380202293396,0.08520079404115677,11.2,26.4,62.4,0.4387,-0.796,1.2538375854492188,0.09097956866025925,10.2,29.8,60.0,0.4387,-0.764,1.0149040222167969,0.08494698256254196,11.8,25.0,63.2,0.4387
310500,-0.764,0.6976351141929626,0.07943415641784668,11.8,23.4,64.8,0.4388,-0.728,0.8931686878204346,0.13137823343276978,13.6,33.4,53.0,0.4388,-0.76,0.9340420961380005,0.12872061133384705,12.0,28.8,59.2,0.4388,-0.816,1.8045523166656494,0.09762409329414368,9.2,26.8,64.0,0.4388
311000,-0.744,0.8365476131439209,0.1372404396533966,12.8,26.6,60.6,0.4389,-0.816,0.9015008211135864,0.09836308658123016,9.2,30.8,60.0,0.4389,-0.76,0.4961121082305908,0.10664553195238113,12.0,35.0,53.0,0.4389,-0.796,0.7304345965385437,0.09192414581775665,10.2,25.6,64.2,0.4389
311500,-0.788,0.9041937589645386,0.07256527245044708,10.6,24.0,65.4,0.4389,-0.836,0.3713340759277344,0.11044890433549881,8.2,35.4,56.4,0.4389,-0.776,1.4997857809066772,0.2094915360212326,11.2,31.8,57.0,0.4389,-0.808,0.9490998983383179,0.10071338713169098,9.6,22.4,68.0,0.4389
312000,-0.816,0.3855680823326111,0.1252737045288086,9.2,24.4,66.4,0.439,-0.74,0.9119778275489807,0.08354423195123672,13.0,27.6,59.4,0.439,-0.772,2.3595399856567383,0.07612084597349167,11.4,31.8,56.8,0.439,-0.78,1.100311279296875,0.11145132780075073,11.0,22.0,67.0,0.439
312500,-0.748,0.6356025338172913,0.18016648292541504,12.6,25.6,61.8,0.4391,-0.8,1.3672960996627808,0.0989094004034996,10.0,34.6,55.4,0.4391,-0.796,0.92349773645401,0.0886596292257309,10.2,32.0,57.8,0.4391,-0.784,0.8851474523544312,0.09331940114498138,10.8,27.6,61.6,0.4391
313000,-0.772,0.43246349692344666,0.05358586832880974,11.4,29.8,58.8,0.4391,-0.816,1.4836006164550781,0.16462188959121704,9.2,34.2,56.6,0.4391,-0.812,2.2652177810668945,0.1246800422668457,9.4,31.2,59.4,0.4391,-0.812,0.8065019249916077,0.1055290699005127,9.4,26.2,64.4,0.4391
313500,-0.78,0.593442440032959,0.13137786090373993,11.0,25.8,63.2,0.4392,-0.748,1.3060234785079956,0.15635308623313904,12.6,31.8,55.6,0.4392,-0.744,1.4022538661956787,0.15949657559394836,12.8,29.2,58.0,0.4392,-0.816,0.9089224338531494,0.17198625206947327,9.2,23.0,67.8,0.4392
314000,-0.728,1.1430377960205078,0.09190510213375092,13.6,23.2,63.2,0.4392,-0.788,2.017824172973633,0.11333737522363663,10.6,37.6,51.8,0.4392,-0.772,0.6805009841918945,0.07250925153493881,11.4,30.6,58.0,0.4392,-0.828,0.9742608666419983,0.06597601622343063,8.6,23.4,68.0,0.4392
314500,-0.792,0.8279268145561218,0.12575559318065643,10.4,27.2,62.4,0.4393,-0.796,1.1913204193115234,0.1417824774980545,10.2,34.2,55.6,0.4393,-0.792,2.5038928985595703,0.067719966173172,10.4,34.8,54.8,0.4393,-0.808,1.490567684173584,0.06120270490646362,9.6,27.8,62.6,0.4393
315000,-0.748,0.4431059956550598,0.07824242860078812,12.6,25.4,62.0,0.4394,-0.712,0.6253619194030762,0.13578596711158752,14.4,30.2,55.4,0.4394,-0.82,1.1240479946136475,0.08485296368598938,9.0,29.0,62.0,0.4394,-0.82,1.3022291660308838,0.04715944454073906,9.0,22.8,68.2,0.4394
315500,-0.804,0.48074638843536377,0.09531685709953308,9.8,29.4,60.8,0.4394,-0.78,0.6168462038040161,0.11146742105484009,11.0,31.2,57.8,0.4394,-0.776,0.8122161626815796,0.15841366350650787,11.2,33.8,55.0,0.4394,-0.8,1.175883173942566,0.07045195996761322,10.0,25.4,64.6,0.4394
316000,-0.724,0.7784421443939209,0.11136111617088318,13.8,22.4,63.8,0.4395,-0.764,0.8120905160903931,0.17028450965881348,11.8,33.8,54.4,0.4395,-0.808,0.8686844706535339,0.11967308819293976,9.6,26.8,63.6,0.4395,-0.816,1.5827350616455078,0.06747320294380188,9.2,22.4,68.4,0.4395
316500,-0.808,1.3148683309555054,0.20958048105239868,9.6,28.4,62.0,0.4396,-0.816,0.6537008285522461,0.19689024984836578,9.2,39.4,51.4,0.4396,-0.74,0.4213353991508484,0.16477766633033752,13.0,30.8,56.2,0.4396,-0.772,0.6680840253829956,0.09549720585346222,11.4,23.8,64.8,0.4396
317000,-0.752,0.47548577189445496,0.09441091120243073,12.4,24.8,62.8,0.4396,-0.8,2.1134557723999023,0.15949204564094543,10.0,32.0,58.0,0.4396,-0.784,0.5058392286300659,0.07507089525461197,10.8,29.2,60.0,0.4396,-0.812,6.228217124938965,0.21649329364299774,9.4,23.0,67.6,0.4396
317500,-0.724,0.9864952564239502,0.09672684967517853,13.8,27.8,58.4,0.4397,-0.816,0.6082664728164673,0.12413414567708969,9.2,37.4,53.4,0.4397,-0.772,1.672931432723999,0.17509791254997253,11.4,27.0,61.6,0.4397,-0.788,0.5223791599273682,0.1058988869190216,10.6,26.2,63.2,0.4397
318000,-0.768,0.7549903392791748,0.08997800201177597,11.6,25.0,63.4,0.4397,-0.788,0.6649718880653381,0.14081870019435883,10.6,27.2,62.2,0.4397,-0.836,1.6026854515075684,0.09173572063446045,8.2,33.0,58.8,0.4397,-0.836,1.0393613576889038,0.07795722782611847,8.2,20.2,71.6,0.4397
318500,-0.804,0.16852504014968872,0.08507701754570007,9.8,29.6,60.6,0.4398,-0.664,1.4499380588531494,0.09247277677059174,16.8,27.8,55.4,0.4398,-0.824,0.6827144026756287,0.08307799696922302,8.8,34.6,56.6,0.4398,-0.816,0.4098023772239685,0.05642814189195633,9.2,25.4,65.4,0.4398
319000,-0.764,0.7372041940689087,0.09704834967851639,11.8,29.4,58.8,0.4399,-0.772,0.927888035774231,0.13924165070056915,11.4,26.8,61.8,0.4399,-0.776,1.1228927373886108,0.11373969912528992,11.2,34.8,54.0,0.4399,-0.768,0.9461848139762878,0.06467629969120026,11.6,23.0,65.4,0.4399
319500,-0.812,0.9308079481124878,0.10640135407447815,9.4,27.8,62.8,0.4399,-0.748,0.8202843070030212,0.1239713653922081,12.6,28.6,58.8,0.4399,-0.804,0.9679363965988159,0.11225472390651703,9.8,26.0,64.2,0.4399,-0.82,1.4507259130477905,0.06556236743927002,9.0,24.2,66.8,0.4399
320000,-0.796,0.891345739364624,0.131707563996315,10.2,24.6,65.2,0.44,-0.708,0.6850050687789917,0.13889728486537933,14.6,30.0,55.4,0.44,-0.744,2.159895658493042,0.11687897145748138,12.8,29.6,57.6,0.44,-0.772,0.32531869411468506,0.13315877318382263,11.4,23.2,65.4,0.44
320500,-0.668,0.5218605995178223,0.15174220502376556,16.6,25.8,57.6,0.4401,-0.772,2.023808240890503,0.12427864968776703,11.4,30.8,57.8,0.4401,-0.788,0.8839571475982666,0.1354457139968872,10.6,29.0,60.4,0.4401,-0.836,0.6036752462387085,0.16202449798583984,8.2,21.6,70.2,0.4401
321000,-0.772,1.9295965433120728,0.1274881660938263,11.4,25.6,63.0,0.4401,-0.72,0.8126512765884399,0.11040712893009186,14.0,28.8,57.2,0.4401,-0.776,2.0421338081359863,0.0792529284954071,11.2,30.8,58.0,0.4401,-0.78,1.0042415857315063,0.08222831785678864,11.0,25.4,63.6,0.4401
321500,-0.78,0.36338022351264954,0.09064973890781403,11.0,23.0,66.0,0.4402,-0.772,1.5038785934448242,0.11772100627422333,11.4,27.8,60.8,0.4402,-0.76,1.9689456224441528,0.09342329204082489,12.0,29.2,58.8,0.4402,-0.812,0.7738687992095947,0.1026553213596344,9.4,26.6,64.0,0.4402
322000,-0.732,0.9099814891815186,0.06396684050559998,13.4,26.0,60.6,0.4402,-0.768,0.5457935333251953,0.18570783734321594,11.6,29.4,59.0,0.4402,-0.752,1.0449833869934082,0.05065963789820671,12.4,32.6,55.0,0.4402,-0.76,1.0590600967407227,0.0994759351015091,12.0,21.6,66.4,0.4402
322500,-0.788,0.33432576060295105,0.1334686279296875,10.6,26.8,62.6,0.4403,-0.74,1.3487155437469482,0.12457659095525742,13.0,30.4,56.6,0.4403,-0.816,2.490309000015259,0.08753537386655807,9.2,33.0,57.8,0.4403,-0.788,0.8873292207717896,0.07975709438323975,10.6,24.6,64.8,0.4403
323000,-0.716,0.9793141484260559,0.10193534195423126,14.2,26.2,59.6,0.4404,-0.796,0.6910020112991333,0.1271478235721588,10.2,30.6,59.2,0.4404,-0.796,0.9772012233734131,0.0939716175198555,10.2,32.6,57.2,0.4404,-0.82,0.29372507333755493,0.06427457928657532,9.0,24.2,66.8,0.4404
323500,-0.756,1.299443006515503,0.09415682405233383,12.2,25.0,62.8,0.4404,-0.804,0.506949782371521,0.13228851556777954,9.8,33.8,56.4,0.4404,-0.732,1.0050935745239258,0.0710497573018074,13.4,29.8,56.8,0.4404,-0.804,1.0014407634735107,0.08684252202510834,9.8,24.2,66.0,0.4404
324000,-0.72,0.6573405265808105,0.12414601445198059,14.0,24.0,62.0,0.4405,-0.796,1.1598848104476929,0.10978543758392334,10.2,27.8,62.0,0.4405,-0.796,0.5143139958381653,0.09543106704950333,10.2,29.6,60.2,0.4405,-0.816,2.4308016300201416,0.0743861198425293,9.2,20.8,70.0,0.4405
324500,-0.728,0.41757678985595703,0.09804967045783997,13.6,23.4,63.0,0.4406,-0.764,0.6777116656303406,0.20010896027088165,11.8,27.4,60.8,0.4406,-0.776,1.8721535205841064,0.082785964012146,11.2,31.4,57.4,0.4406,-0.76,2.7606682777404785,0.11630277335643768,12.0,23.4,64.6,0.4406
325000,-0.76,0.5477068424224854,0.08621687442064285,12.0,26.4,61.6,0.4406,-0.748,1.2371807098388672,0.11555531620979309,12.6,28.0,59.4,0.4406,-0.784,1.5907056331634521,0.15328451991081238,10.8,30.6,58.6,0.4406,-0.78,0.5503526926040649,0.07066138088703156,11.0,21.8,67.2,0.4406
325500,-0.76,1.0197417736053467,0.1505553126335144,12.0,25.0,63.0,0.4407,-0.768,0.8589123487472534,0.11759882420301437,11.6,28.2,60.2,0.4407,-0.776,0.7731944918632507,0.1025390625,11.2,33.6,55.2,0.4407,-0.82,0.5348711013793945,0.10117688775062561,9.0,22.8,68.2,0.4407
326000,-0.748,0.302596777677536,0.07420873641967773,12.6,22.8,64.6,0.4407,-0.788,0.8840775489807129,0.11700174957513809,10.6,27.6,61.8,0.4407,-0.816,1.2973487377166748,0.09002141654491425,9.2,30.8,60.0,0.4407,-0.796,1.264549970626831,0.09900592267513275,10.2,20.8,69.0,0.4407
326500,-0.796,0.7461397647857666,0.08514663577079773,10.2,26.4,63.4,0.4408,-0.772,1.1270902156829834,0.15883997082710266,11.4,26.8,61.8,0.4408,-0.812,0.7966814637184143,0.1312146633863449,9.4,36.8,53.8,0.4408,-0.744,2.213773250579834,0.058529533445835114,12.8,19.4,67.8,0.4408
327000,-0.784,0.7183007001876831,0.13254231214523315,10.8,25.0,64.2,0.4409,-0.716,2.961463451385498,0.08321428298950195,14.2,31.0,54.8,0.4409,-0.744,0.5121903419494629,0.07225173711776733,12.8,32.8,54.4,0.4409,-0.8,1.1484936475753784,0.08646690845489502,10.0,20.4,69.6,0.4409
327500,-0.72,0.969336986541748,0.120051309466362,14.0,26.2,59.8,0.4409,-0.752,1.9018006324768066,0.1577027440071106,12.4,25.2,62.4,0.4409,-0.824,0.9931154847145081,0.1302710771560669,8.8,29.8,61.4,0.4409,-0.78,1.1397415399551392,0.11333611607551575,11.0,24.4,64.6,0.4409
328000,-0.756,2.3571863174438477,0.09831317514181137,12.2,27.8,60.0,0.441,-0.756,0.9696284532546997,0.11441929638385773,12.2,28.6,59.2,0.441,-0.788,0.9115205407142639,0.07986471056938171,10.6,31.0,58.4,0.441,-0.8,0.8627608418464661,0.07978801429271698,10.0,24.4,65.6,0.441
328500,-0.772,0.43830156326293945,0.10362286865711212,11.4,28.4,60.2,0.4411,-0.7,0.542118489742279,0.11683586984872818,15.0,28.2,56.8,0.4411,-0.772,0.5092778205871582,0.11610520631074905,11.4,36.6,52.0,0.4411,-0.748,1.7837320566177368,0.09082933515310287,12.6,24.2,63.2,0.4411
329000,-0.756,0.5799790620803833,0.1272626668214798,12.2,27.6,60.2,0.4411,-0.736,0.7831077575683594,0.10755933821201324,13.2,29.2,57.6,0.4411,-0.784,0.29080212116241455,0.11682908236980438,10.8,34.8,54.4,0.4411,-0.776,1.1323946714401245,0.07701894640922546,11.2,23.8,65.0,0.4411
